id|shop_id|terminal_id|closed_at|opened_at|loyalty_id|staff_id|is_regular|is_refund|is_bulk
ff3e866d-6214-4564-80f1-9606084b5fb1|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|Харьков229-5|2025-06-16 09:23:32|2025-06-16 09:23:32|12014_229-5 Красноград (РУЛЬКА)_16.06.2025|b0b8a6e7-2404-11ef-a071-000c295cb14akhar|true|false|false
4d380ed7-4d6d-4969-80f5-cb0e86bff5ca|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-1|2025-06-16 07:23:58|2025-06-16 07:23:58|152197_240-1 Богодухов Рулька_16.06.2025|581209e2-37a2-11ef-a072-000c295cb14akhar|true|false|false
83c46afd-eba8-4f0f-80f6-a4f2bdbd5a30|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-3|2025-06-16 08:52:54|2025-06-16 08:52:54|9864_230-3 Чугуев (РУЛЬКА)_16.06.2025|f9b433b0-e98f-4425-a4af-379657c3a6a4khar|true|false|false
57322ae1-fb0b-4d7e-80f7-7cd7d0bbaccd|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-6|2025-06-16 09:37:46|2025-06-16 09:37:46|14309_240-6 Богодухов Рулька_16.06.2025|cab23745-94cd-47c7-8470-56488fce17bakhar|true|false|false
076a4ccb-2c39-4454-80f7-dec427cede74|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-1|2025-06-16 13:11:58|2025-06-16 13:11:58|16504_230-1 Чугуев (РУЛЬКА)_16.06.2025|721afa48-1f07-43f3-9c4e-e3b55128e642khar|true|false|false
7d0629cb-56ef-4fee-80f8-ec18aea602f1|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-4|2025-06-16 20:21:45|2025-06-16 20:21:45|19114_230-4 Чугуев (РУЛЬКА)_16.06.2025|2c9da784-4277-49ea-8889-c1cfe62befa2khar|true|false|false
e3c8ed94-f3f7-4dd9-80f9-aab195cb42db|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-2|2025-06-16 17:41:32|2025-06-16 17:41:32|70042_267-2 Пересичное (РУЛЬКА)_16.06.2025|2eb1028a-39d3-41b0-9bbb-8d78b78091d5khar|true|false|false
e8e328be-5bbb-4583-80fa-0cbd43cc4903|5e90c339-f57f-49f5-8c93-94977c413816|Харьков211-2|2025-06-16 07:42:31|2025-06-16 07:42:31|73247_211-2 Харьков_16.06.2025|a8b41932-788c-11ee-a06c-000c295cb14akhar|true|false|false
d8909d84-4795-46ef-80fd-2e817d798d4c|c75105c3-7058-440b-ba5c-9810192d2955|Харьков235-3|2025-06-16 13:08:13|2025-06-16 13:08:13|20997_235-3 Харьков (РУЛЬКА)_16.06.2025|ace1b368-9dbc-11ee-a06c-000c295cb14akhar|true|false|false
f810ef22-64ac-49e7-80fe-7cd83b03a453|abdd6e55-042f-4a2a-841b-bba860e77054|Харьков210-1|2025-06-16 09:31:02|2025-06-16 09:31:02|18720_210-1 Люботин_16.06.2025|a8bbcdcf-1271-4dae-be1f-49fd52d44144khar|true|false|false
fe293a3c-48d6-487f-80ff-5c28d84b202c|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|Харьков229-5|2025-06-16 08:44:21|2025-06-16 08:44:21|11986_229-5 Красноград (РУЛЬКА)_16.06.2025|b0b8a6e7-2404-11ef-a071-000c295cb14akhar|true|false|false
ee5a2c72-9767-42d5-8100-6ec55c21dc1e|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|Харьков229-1|2025-06-16 18:34:31|2025-06-16 18:34:31|12150_229-1 Красноград (РУЛЬКА)_16.06.2025|b0b8a6e3-2404-11ef-a071-000c295cb14akhar|true|false|false
070cad7d-70bb-43f1-8100-dd27821f07cb|ea5281c5-f484-4638-8e63-bdc5853283f4|Харьков220-3|2025-06-16 20:30:03|2025-06-16 20:30:03|10167_220-3 Ольшаны_16.06.2025|74a49358-ead7-4337-90bc-656ec6b2b1dfkhar|true|false|false
182ce6aa-8193-4cf8-8101-7b50b8a20fc5|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-3|2025-06-16 15:31:23|2025-06-16 15:31:23|10094_230-3 Чугуев (РУЛЬКА)_16.06.2025|f9b433b0-e98f-4425-a4af-379657c3a6a4khar|true|false|false
c52d4144-73cb-410a-8102-d68d0579fc8c|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-3|2025-06-16 15:31:34|2025-06-16 15:31:34|117212_240-3 Богодухов Рулька_16.06.2025|3bd5c739-3862-11ef-a072-000c295cb14akhar|true|false|false
978b3246-4995-44e3-8104-d5dc2171f4f6|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-1|2025-06-16 21:23:53|2025-06-16 21:23:53|4798_222-1 Лозовая_16.06.2025|6d8c36ba-c2e5-40a8-83d4-dc7c91faae1ekhar|true|false|false
18c94120-7b7c-4abb-8106-9fa7fd252722|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-3|2025-06-16 10:48:17|2025-06-16 10:48:17|71949_267-3 Пересичное (РУЛЬКА)_16.06.2025|f8599648-2720-11ef-a071-000c295cb14akhar|true|false|false
15bc1971-1cc2-43a3-8108-8b72fbcc72df|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-1|2025-06-16 18:35:18|2025-06-16 18:35:18|16681_230-1 Чугуев (РУЛЬКА)_16.06.2025|721afa48-1f07-43f3-9c4e-e3b55128e642khar|true|false|false
53f8b569-da05-43f5-8109-20d308128d81|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-4|2025-06-16 11:15:56|2025-06-16 11:15:56|18765_230-4 Чугуев (РУЛЬКА)_16.06.2025|2c9da784-4277-49ea-8889-c1cfe62befa2khar|true|false|false
8e8fd521-994b-4e96-8109-8a26f8f0669d|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-2|2025-06-16 13:12:38|2025-06-16 13:12:38|2878_222-2 Лозовая_16.06.2025|b3109e83-0acb-4c55-808a-b520bce88deckhar|true|false|false
fbe4846b-b0a2-4e17-810d-b0b4a50d47f8|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-8|2025-06-16 09:12:36|2025-06-16 09:12:36|12260_240-8 Богодухов Рулька_16.06.2025|3bb5d622-a14d-4dea-b0f0-3f5ff36200c2khar|true|false|false
ad3e4bf8-fa8c-409d-810f-f476a70a6e01|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-4|2025-06-16 08:13:57|2025-06-16 08:13:57|5740_267-4 Пересичное (РУЛЬКА)_16.06.2025|01bb31f9-a6c9-43fc-b26d-8703d3485fcbkhar|true|false|false
4c494977-f155-4e7e-8112-510f51a73490|ea5281c5-f484-4638-8e63-bdc5853283f4|Харьков220-3|2025-06-16 16:27:04|2025-06-16 16:27:04|9961_220-3 Ольшаны_16.06.2025|74a49358-ead7-4337-90bc-656ec6b2b1dfkhar|true|false|false
cb033eab-5abd-41c4-8112-9e05b3205095|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-2|2025-06-16 19:11:55|2025-06-16 19:11:55|14732_240-2 Богодухов Рулька_16.06.2025|79ad1fcc-1139-11ef-a06f-000c295cb14akhar|true|false|false
abed0399-9350-4178-8114-6a86f5b6fed6|ea5281c5-f484-4638-8e63-bdc5853283f4|Харьков220-3|2025-06-16 18:22:29|2025-06-16 18:22:29|10061_220-3 Ольшаны_16.06.2025|74a49358-ead7-4337-90bc-656ec6b2b1dfkhar|true|false|false
b06564d3-a7e7-4ffd-8116-553afa79746c|ea5281c5-f484-4638-8e63-bdc5853283f4|Харьков220-1|2025-06-16 20:25:55|2025-06-16 20:25:55|4414_220-1 Ольшаны_16.06.2025|727dfbd4-5ba3-46ee-9ecd-dbfca485f0f6khar|true|false|false
21626cea-79c6-46c2-8116-d858563e0054|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-2|2025-06-16 18:18:17|2025-06-16 18:18:17|70061_267-2 Пересичное (РУЛЬКА)_16.06.2025|2eb1028a-39d3-41b0-9bbb-8d78b78091d5khar|true|false|false
96f4617b-b110-4a59-8117-b828c58fe810|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-6|2025-06-16 11:49:39|2025-06-16 11:49:39|14369_240-6 Богодухов Рулька_16.06.2025|cab23745-94cd-47c7-8470-56488fce17bakhar|true|false|false
a3ff0e2c-434d-45ef-811e-c18bce0c12ba|abdd6e55-042f-4a2a-841b-bba860e77054|Харьков210-2|2025-06-16 15:41:48|2025-06-16 15:41:48|18101_210-2 Люботин_16.06.2025|a8bbcdcf-1271-4dae-be1f-49fd52d44144khar|true|false|false
ff7132aa-5d66-4273-8120-7dae61b7dd6b|ea5281c5-f484-4638-8e63-bdc5853283f4|Харьков220-5|2025-06-16 09:10:47|2025-06-16 09:10:47|1274_220-5 Ольшаны_16.06.2025|bf72b587-2c98-11ef-a071-000c295cb14akhar|true|false|false
387ccd03-6e57-42f0-8121-ed8fe67609db|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-1|2025-06-16 16:13:05|2025-06-16 16:13:05|152478_240-1 Богодухов Рулька_16.06.2025|581209e2-37a2-11ef-a072-000c295cb14akhar|true|false|false
c1a69e5c-65b1-42a9-8122-dd5f8d1076e7|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-1|2025-06-16 08:36:28|2025-06-16 08:36:28|152238_240-1 Богодухов Рулька_16.06.2025|581209e2-37a2-11ef-a072-000c295cb14akhar|true|false|false
4e3e13fb-5f51-448a-8123-24d3ee28ef25|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-2|2025-06-16 20:37:56|2025-06-16 20:37:56|14789_240-2 Богодухов Рулька_16.06.2025|79ad1fcc-1139-11ef-a06f-000c295cb14akhar|true|false|false
6c1d39ce-fd3a-4ef7-8123-6629818f3a2f|c75105c3-7058-440b-ba5c-9810192d2955|Харьков235-2|2025-06-16 13:11:22|2025-06-16 13:11:22|14208_235-2 Харьков (РУЛЬКА)_16.06.2025|64f8d65f-a589-11ee-a06c-000c295cb14akhar|true|false|false
86c11712-de51-461c-8124-e7105e835193|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-4|2025-06-16 18:50:49|2025-06-16 18:50:49|17718_222-4 Лозовая_16.06.2025|ffe4612e-b7a7-411e-afa2-1a984e66855ekhar|true|false|false
5bd3ff2b-5431-4cee-8129-e965c3b50837|abdd6e55-042f-4a2a-841b-bba860e77054|Харьков210-1|2025-06-16 15:14:56|2025-06-16 15:14:56|18913_210-1 Люботин_16.06.2025|a8bbcdcf-1271-4dae-be1f-49fd52d44144khar|true|false|false
2f06c788-a125-4b32-812b-48a7b8fd3be1|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-3|2025-06-16 09:55:01|2025-06-16 09:55:01|2886_222-3 Лозовая_16.06.2025|063fd0db-3406-46a5-9fc4-be7f51e1c07fkhar|true|false|false
992349f7-6930-4065-8131-699e8e7d5c5f|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-2|2025-06-16 20:45:35|2025-06-16 20:45:35|3172_222-2 Лозовая_16.06.2025|b3109e83-0acb-4c55-808a-b520bce88deckhar|true|false|false
95689334-3c09-4518-8132-99c0ad46a993|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-3|2025-06-16 21:33:45|2025-06-16 21:33:45|72330_267-3 Пересичное (РУЛЬКА)_16.06.2025|f8599648-2720-11ef-a071-000c295cb14akhar|true|false|false
0484ea7e-4874-48f7-8133-bcca6cc6e7c9|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-1|2025-06-16 17:22:22|2025-06-16 17:22:22|4599_222-1 Лозовая_16.06.2025|6d8c36ba-c2e5-40a8-83d4-dc7c91faae1ekhar|true|false|false
8dc2f6da-aa07-4516-8135-2b9c13accef4|a4e707c0-11c3-4921-badd-3e0d3ff58890|Харьков234|2025-06-16 06:32:20|2025-06-16 06:32:20|221303_234 Богодухов Кондитерка_16.06.2025|0759e188-3a2a-4109-8bdf-40dcada2e8c7khar|true|false|false
83167920-d5dc-497d-8139-6fe37df12af4|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-2|2025-06-16 20:01:31|2025-06-16 20:01:31|70113_267-2 Пересичное (РУЛЬКА)_16.06.2025|2eb1028a-39d3-41b0-9bbb-8d78b78091d5khar|true|false|false
0d4b8cc7-73e7-426e-813a-a96725f6e086|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-4|2025-06-16 14:53:56|2025-06-16 14:53:56|18876_230-4 Чугуев (РУЛЬКА)_16.06.2025|2c9da784-4277-49ea-8889-c1cfe62befa2khar|true|false|false
04041695-e03d-4075-813e-bce03220e0bd|abdd6e55-042f-4a2a-841b-bba860e77054|Харьков210-1|2025-06-16 19:09:24|2025-06-16 19:09:24|19035_210-1 Люботин_16.06.2025|a8bbcdcf-1271-4dae-be1f-49fd52d44144khar|true|false|false
f3358893-4f5d-4cd2-8140-f005afb6c891|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-5|2025-06-16 08:57:06|2025-06-16 08:57:06|17941_230-5 Чугуев (РУЛЬКА)_16.06.2025|c453c067-98e6-4565-9617-af98a3bfcde6khar|true|false|false
4dc3cb7d-873a-44f0-8144-aa252d09e310|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|Харьков229-5|2025-06-16 09:16:00|2025-06-16 09:16:00|12007_229-5 Красноград (РУЛЬКА)_16.06.2025|b0b8a6e7-2404-11ef-a071-000c295cb14akhar|true|false|false
1092aca0-c238-4680-8149-8df91db0efae|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Харьков222-2|2025-06-16 17:22:22|2025-06-16 17:22:22|3016_222-2 Лозовая_16.06.2025|b3109e83-0acb-4c55-808a-b520bce88deckhar|true|false|false
5e26da79-556f-467f-814b-2b695fbb9f62|97dade7f-d628-4c31-8983-9e176481e67f|Харьков267-3|2025-06-16 09:10:29|2025-06-16 09:10:29|71888_267-3 Пересичное (РУЛЬКА)_16.06.2025|f8599648-2720-11ef-a071-000c295cb14akhar|true|false|false
f51240f4-a37d-45ac-814e-ec1dad1bf614|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Харьков240-2|2025-06-16 14:26:04|2025-06-16 14:26:04|14604_240-2 Богодухов Рулька_16.06.2025|79ad1fcc-1139-11ef-a06f-000c295cb14akhar|true|false|false
72002b9d-906d-45b5-8150-d78501e9293c|6a85cfce-0380-48af-b6b7-274d5445cb48|Харьков230-3|2025-06-16 11:18:47|2025-06-16 11:18:47|9948_230-3 Чугуев (РУЛЬКА)_16.06.2025|f9b433b0-e98f-4425-a4af-379657c3a6a4khar|true|false|false
