id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
4|a96c3d54-f7cf-4e35-8b84-5db363bba685|000054073|2025-06-03 12:58:31|2025-06-03 12:58:31|6cb9091b-3044-4d21-aa64-57bc2966f2cd|20,9|1|20,90|17,28|3,62|||
2|cdf4dc88-6fb1-4225-8794-5843470cb51f|000053258|2025-06-03 18:43:47|2025-06-03 18:43:47|6f981d21-ef13-4c54-b61c-382609319209|12,5|1|12,50|9,624|2,876|||
2|75a0dd13-fe66-4c27-9c62-a092e335b63f|000050309|2025-06-03 18:30:14|2025-06-03 18:30:14|7c3aa9ce-619d-4307-b1c9-87871b466d5b|43,3|1|43,30|34,41583333|8,88416667||6,87|2,06
1|e815d74d-ff5d-4f9e-8ed0-8371cf815165|000048875|2025-06-03 16:47:53|2025-06-03 16:47:53|d1abb394-4832-4ea7-b8a6-08004e862646|26,4|1|26,40|21,7075|4,6925|||
7|ee6541c9-336e-49af-b981-da09da7770e1|000036509|2025-06-03 12:25:24|2025-06-03 12:25:24|6cac2ea3-8438-473a-a9d2-f79166fdd5b5|22,7|1|22,70|19,8|2,9|||
4|8be58dc5-5d3e-4cbe-8d68-c15fd79862a4|000020586|2025-06-03 17:37:53|2025-06-03 17:37:53|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|1|29,90|21,504|8,396|||
10|b2da93e7-36c5-4746-9127-4286d021bf22|000004915|2025-06-03 19:12:49|2025-06-03 19:12:49|6cb9091b-3044-4d21-aa64-57bc2966f2cd|16,6|1|16,60|14,82|1,78|||
1|4f2af361-ffcc-4d02-8b33-6a76b0752485|000010751|2025-06-03 14:13:54|2025-06-03 14:13:54|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|64,9|0,304|19,73|42|6,962|0,00||
8|911a7e52-04e2-4e83-bcc0-4a70caa09fa5|000053312|2025-06-03 12:31:59|2025-06-03 12:31:59|b492a632-ab59-4db3-a882-60a35dee3e96|59,9|1|0,05|38,53|-38,48|59,85||
8|7684f8d5-6429-4f20-8740-cacba70fe56a|000009206|2025-06-03 17:57:16|2025-06-03 17:57:16|0e9530e4-2505-40b5-a446-fb468157807f|10,9|2|21,80|8,5|4,8|||
1|096252e7-daba-4b07-8a95-d0e4eb83d115|000020586|2025-06-03 15:14:34|2025-06-03 15:14:34|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|12|358,80|21,504|100,752|||
1|a23ebf06-430e-4a2e-9e38-3d5e4108370f|000012043|2025-06-03 13:08:39|2025-06-03 13:08:39|98c998fd-de19-44a2-bae4-b00f3afd8129|124,9|0,31|38,72|96,37142857|8,84485714|0,00||
14|6db0f3c3-bd43-4ed1-bc97-c42d411aff31|000028869|2025-06-03 08:25:29|2025-06-03 08:25:29|4659b347-9f5b-4478-9b2f-5719aaa06b9c|4,49|30|134,70|3,4|32,7|||
3|c47a73f4-3833-4eee-8250-69d91f388756|000012400|2025-06-03 09:36:08|2025-06-03 09:36:08|c1b39c71-ce7b-463f-959c-ccfd9998883e|179,9|0,995|179,00|176|3,88|0,00||
4|3f8013e2-c50c-443a-ab32-1a2b74bbfe7a|000021345|2025-06-03 17:17:09|2025-06-03 17:17:09|8f76d52b-71cf-11ef-9d56-000c29bb747f|24,9|1|24,90|20|4,9|||
11|3d7bc46a-275a-4a90-9f87-b40479b2c114|000044958|2025-06-03 18:26:11|2025-06-03 18:26:11|fad5625b-1271-4fca-a498-14f1cf5fba98|79,9|1|39,95|54,24|-14,29|39,95||
13|b2da93e7-36c5-4746-9127-4286d021bf22|000049529|2025-06-03 19:12:49|2025-06-03 19:12:49|45cb02ba-98f2-412a-943d-5dbfff44e07a|24,7|1|24,70|17,532|7,168|||
2|148c3baf-a0f7-45bc-a063-010a4cb39aa6|000025312|2025-06-03 20:48:14|2025-06-03 20:48:14|2c3312aa-d6df-4f8b-b480-89254977d4f7|27,9|1|27,90|28,4|-0,5|||
3|f67654ba-99c1-4d9f-83a2-65dbd753284a|000006805|2025-06-03 17:30:49|2025-06-03 17:30:49|d4705d96-b1a2-4e81-85c1-c759e67bf6c8|295,5|0,272|80,38|235,01998532|16,45456399|0,00||
1|d47e0ffa-365e-4612-970b-14f01301f896|000019590|2025-06-03 21:57:52|2025-06-03 21:57:52|7c3aa9ce-619d-4307-b1c9-87871b466d5b|21,9|1|21,90|25,82416667|-3,92416667||3,48|1,04
2|bdfeb701-bc19-4905-b5d5-3983ab5792c6|000028869|2025-06-03 13:01:45|2025-06-03 13:01:45|4659b347-9f5b-4478-9b2f-5719aaa06b9c|4,49|15|67,14|3,4|16,14|0,21||
4|56c354e3-80a7-46b9-b87d-c37d6a36621b|000021829|2025-06-03 09:45:03|2025-06-03 09:45:03|3df59805-0096-48e8-8009-bc371b370669|25,9|1|25,90|19,9|6|||
7|42646f5d-cf16-49c7-b9e6-4db0e1965cff|000023819|2025-06-03 21:09:17|2025-06-03 21:09:17|42995d0c-cf1d-4655-af04-e30d64de9033|15,9|1|15,90|13,44|2,46|||
4|4b89cf70-bab5-4bb4-83f2-5a51e35ed42f|000036300|2025-06-03 09:51:42|2025-06-03 09:51:42|049c3ba0-6a22-4070-b48d-0985e4cf8f54|169,9|0,498|42,30|123|-18,954|42,31||
1|9b361a38-61e6-4ec9-9b29-67d04996f49a|000011996|2025-06-03 09:53:02|2025-06-03 09:53:02|98c998fd-de19-44a2-bae4-b00f3afd8129|124,9|0,184|22,98|96,3725|5,24746|0,00||
1|f90690ab-8ca8-483f-bd9f-223df6bab712|000005027|2025-06-03 12:04:55|2025-06-03 12:04:55|45cb02ba-98f2-412a-943d-5dbfff44e07a|19,9|1|19,90|17,06333333|2,83666667|||
