id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
18|9108e94c-b058-42df-ab0d-a2e1aa963d17|000033745|2025-06-09 21:40:17|2025-06-09 21:40:17|b875dc3f-5a7b-405a-a4bd-52064699196c|86,7|1|86,70|64,2360166|22,4639834|||
2|5007af60-f3b8-4b70-87b2-ba017ff87078|000045894|2025-06-09 16:30:07|2025-06-09 16:30:07|07a82b1d-ab0f-4db9-9d64-755c9eff60e9|124,8|5|624,00|119,65|25,75|||
2|b4cf8549-10c4-4bea-b9f2-f916a28de177|000019728|2025-06-09 19:00:19|2025-06-09 19:00:19|54cefe91-632b-4596-a471-874f3a242dc2|51,9|1|51,90|43,92|7,98||8,24|2,47
5|62c2a79e-4c5e-4851-b4e9-e881c845cf8a|000005022|2025-06-09 17:16:15|2025-06-09 17:16:15|45cb02ba-98f2-412a-943d-5dbfff44e07a|24,5|1|24,50|22,56|1,94|||
1|4c147378-c72d-4c56-a21e-3513433073d3|000028869|2025-06-09 16:57:28|2025-06-09 16:57:28|4659b347-9f5b-4478-9b2f-5719aaa06b9c|4,39|15|65,85|3,9|7,35|||
2|baa12ab8-d666-4e81-bc3c-226f6734c523|000042063|2025-06-09 09:04:48|2025-06-09 09:04:48|0e9530e4-2505-40b5-a446-fb468157807f|24,5|1|24,42|18,84|5,58|0,08||
14|e511017c-455b-4e40-b88e-24713ca0934e|000054567|2025-06-09 16:06:35|2025-06-09 16:06:35|6cb9091b-3044-4d21-aa64-57bc2966f2cd|53,9|1|53,90|41,76|12,14|||
4|4b58af47-7b4e-4c55-ab93-bce96a81cf27|000041982|2025-06-09 19:55:27|2025-06-09 19:55:27|0e9530e4-2505-40b5-a446-fb468157807f|13,9|1|13,90|10|3,9|||
1|b4cf8549-10c4-4bea-b9f2-f916a28de177|000032534|2025-06-09 19:00:19|2025-06-09 19:00:19|54cefe91-632b-4596-a471-874f3a242dc2|77,9|1|77,90|52,02|25,88||12,37|3,71
1|e01e8d78-e5b8-45d0-969b-1e60bfa8eb10|000009117|2025-06-09 16:56:18|2025-06-09 16:56:18|c1b39c71-ce7b-463f-959c-ccfd9998883e|89,9|3,526|316,99|80|34,91|0,00||
6|17eef057-9ffa-4e88-8ec4-2aec0398223e|000010751|2025-06-09 17:23:08|2025-06-09 17:23:08|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|54,9|0,392|21,52|29|10,152|0,00||
2|a22faad7-a24b-4e54-8d79-7bf9d8973015|000023898|2025-06-09 21:49:15|2025-06-09 21:49:15|eaa73c53-a110-4df5-b21e-343ddf45472b|19,9|1|19,90|17,82|2,08|||
2|54f80562-f546-47a7-97f0-4c3dd325dcbf|000044056|2025-06-09 13:15:20|2025-06-09 13:15:20|6cb9091b-3044-4d21-aa64-57bc2966f2cd|1,5|1|1,50|1,25|0,25|||
1|09faeeed-7c7e-4718-86aa-63b9c01ef204|000019728|2025-06-09 16:51:55|2025-06-09 16:51:55|54cefe91-632b-4596-a471-874f3a242dc2|51,9|1|51,90|43,92|7,98||8,24|2,47
2|28f73c46-ef2e-4ce0-b922-1b1c318eba1e|000053322|2025-06-09 21:29:15|2025-06-09 21:29:15|7c3aa9ce-619d-4307-b1c9-87871b466d5b|19,9|2|39,80|16,86|6,08|||
4|a3bb32d5-b789-40d6-ad0f-c3815d324122|000010751|2025-06-09 19:12:03|2025-06-09 19:12:03|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|54,9|0,492|27,01|29|12,742|0,00||
3|79f71822-d9de-4337-a760-3ba7d8e0b460|000008924|2025-06-09 20:27:45|2025-06-09 20:27:45|fc194999-f565-4d63-97b6-16bb0f8fe490|5,9|1|5,90|4,498|1,402|||
1|7bb40439-8e3d-43d0-9d81-c0a457bb4edc|000005020|2025-06-09 20:59:23|2025-06-09 20:59:23|45cb02ba-98f2-412a-943d-5dbfff44e07a|18,6|1|18,60|17,06395833|1,53604167|||
14|43beeb1a-90ba-430e-9217-090f03a17c45|000033876|2025-06-09 11:26:28|2025-06-09 11:26:28|b875dc3f-5a7b-405a-a4bd-52064699196c|23,6|4|94,19|18,84|18,83|0,21||
4|00474390-2fdc-45f8-837d-dc24d8a1c6a9|000054700|2025-06-09 16:20:37|2025-06-09 16:20:37|98c998fd-de19-44a2-bae4-b00f3afd8129|19,9|2|39,80|15,9232|7,9536|||
5|ee6f6af6-aed1-46df-8045-883ede19a94d|000018891|2025-06-09 14:52:57|2025-06-09 14:52:57|6cb9091b-3044-4d21-aa64-57bc2966f2cd|67,9|1|67,90|51,8|16,1|||
2|db6ea3ed-452d-4c28-b625-1fc5db8c3056|000010835|2025-06-09 18:57:20|2025-06-09 18:57:20|68528157-2b60-4cc9-9523-5abfd1c832b9|159,9|0,128|20,47|128|4,086|0,00||
7|255e2f9e-9bb3-4101-8bcb-6334ec62cc68|000039377|2025-06-09 19:17:19|2025-06-09 19:17:19|6cac2ea3-8438-473a-a9d2-f79166fdd5b5|14,9|1|14,90|13,68|1,22|||
