id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
4|054ecda9-ed8c-4d94-88f2-40f64f4c34b7|000048363|2025-06-18 12:25:59|2025-06-18 12:25:59|6cb9091b-3044-4d21-aa64-57bc2966f2cd|0,4|1|0,40|0,24|0,16|||
2|144077cf-9a4f-4a56-a6c2-150e4177b591|000053608|2025-06-18 14:26:19|2025-06-18 14:26:19|5858045f-f999-11ef-9d5d-000c29bb747f|31,5|1|31,50|24,12|7,38|||
1|01dc6d69-abca-40e6-9607-419a461cceb8|000050439|2025-06-18 18:49:49|2025-06-18 18:49:49|db52bbdb-5c97-4739-a44e-72d1e18e8882|590|0,092|54,28|438,9|13,9012|||
1|1733cddf-c74b-4385-aaa7-1d6797a1ecb3|000040124|2025-06-18 20:12:42|2025-06-18 20:12:42|98c998fd-de19-44a2-bae4-b00f3afd8129|33,9|1|33,90|25,75181818|8,14818182|||
5|8348d706-45ec-4bce-a8f1-882adb056c03|000051368|2025-06-18 10:11:22|2025-06-18 10:11:22|3e6579b1-e8a4-4a3c-bbbe-cba34af3c52a|54,9|1|54,90|43|11,9|||
1|777d2765-a0a6-41e4-b060-2d1507e5d222|000047924|2025-06-18 08:59:10|2025-06-18 08:59:10|07a82b1d-ab0f-4db9-9d64-755c9eff60e9|144,8|1|144,80|138,09|6,71|||
2|1fcd16a1-a769-4ad2-a330-9ddd8666287e|000005016|2025-06-18 11:48:54|2025-06-18 11:48:54|45cb02ba-98f2-412a-943d-5dbfff44e07a|19,3|1|19,30|17,59195313|1,70804687|||
5|c05eec4e-aa1a-450b-93d3-a685eae8666d|000012144|2025-06-18 17:48:22|2025-06-18 17:48:22|98c998fd-de19-44a2-bae4-b00f3afd8129|9,3|1|9,30|6,87588235|2,42411765|||
7|22f3719d-4417-4cbe-bc00-1b14264f11d1|000050222|2025-06-18 14:25:24|2025-06-18 14:25:24|6cac2ea3-8438-473a-a9d2-f79166fdd5b5|14,9|1|14,90|11,64|3,26|||
3|0b6fd5a9-7c67-4a2f-a4cb-1a9deee5d32f|000024846|2025-06-18 21:12:56|2025-06-18 21:12:56|43f9ca52-b6fa-4ef9-9afa-5405a0920441|69,9|1|69,90|60,096|9,804|||
9|af929edb-d498-4834-8e76-1575b2d3952c|000013716|2025-06-18 16:30:41|2025-06-18 16:30:41|8f76d52b-71cf-11ef-9d56-000c29bb747f|39,9|1|39,90|29|10,9|||
2|13283fb3-8dc4-4080-8877-1ef0530bfa07|000008663|2025-06-18 16:57:57|2025-06-18 16:57:57|517cafb9-eb32-4eef-b9d0-9b51f796061e|129,9|0,779|101,19|119,61|8,01381|0,00||
1|0521eb88-ea35-4700-a3df-bb95efb99302|000033772|2025-06-18 12:38:38|2025-06-18 12:38:38|d09b7672-7115-11ef-9d56-000c29bb747f|24,7|1|24,70|18,96|5,74|||
6|96e0bc03-b1c2-46fb-9409-4605ef655d1d|000024310|2025-06-18 18:09:16|2025-06-18 18:09:16|8b63eda6-7e8a-4240-a4cf-056a071ee358|28,9|2|57,80|20,98|15,84|||
4|4661fca5-25b2-4779-8052-5cc9c5d321b6|000010776|2025-06-18 11:48:24|2025-06-18 11:48:24|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|94,5|0,292|27,58|80|4,22|0,01||
2|2dfab01e-2359-4ea3-9d91-fd37a3c689fd|000014201|2025-06-18 16:18:22|2025-06-18 16:18:22|7c3aa9ce-619d-4307-b1c9-87871b466d5b|44,5|1|44,50|37,42833333|7,07166667|||
1|15d25f9e-154f-48de-8c29-0d8b5e71e95e|000011040|2025-06-18 18:39:09|2025-06-18 18:39:09|57221cd3-8027-4051-a736-df542dd5d248|63,9|1|63,90|47,4|16,5|||
7|e13b2852-92bc-4ca0-a71d-c94915cae287|000010714|2025-06-18 09:31:36|2025-06-18 09:31:36|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|29,9|0,926|27,69|24|5,466|0,00||
2|23f75b43-704b-4c80-875e-ce1fc35c9ce3|000045861|2025-06-18 21:28:38|2025-06-18 21:28:38|6cb9091b-3044-4d21-aa64-57bc2966f2cd|3,5|1|3,41|1,42|1,99|0,09||
2|092d0625-2e53-4491-81cc-7d25abe31576|000043629|2025-06-18 15:12:47|2025-06-18 15:12:47|c8b6bb32-ac12-42a2-a0be-451a0ad7571a|31,9|1|31,90|22,327|9,573|||
4|55c05aa0-e240-47fb-b71b-1cf2bdedc02b|000054761|2025-06-18 19:03:25|2025-06-18 19:03:25|6f981d21-ef13-4c54-b61c-382609319209|11,5|2|23,00|10,62|1,76|||
4|ab60a945-e629-453c-b0b5-eed73dde2434|000043412|2025-06-18 12:23:19|2025-06-18 12:23:19|62fa272f-6647-4a3e-ad41-d90145cf7d08|29,9|1|29,90|27,92|1,98|||
5|ae8e0ee9-3b9a-4fc5-b19e-85a22f465c50|000045861|2025-06-18 16:59:38|2025-06-18 16:59:38|6cb9091b-3044-4d21-aa64-57bc2966f2cd|3,5|1|3,50|1,42|2,08|||
3|88fe526c-a3d9-4489-8eb2-579149acc929|000020586|2025-06-18 14:27:37|2025-06-18 14:27:37|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|2|59,80|21,996|15,808|||
1|01aef780-00ab-4276-82c3-f65da136bccb|000024871|2025-06-18 15:23:07|2025-06-18 15:23:07|3e346b39-073f-4e85-a24a-41d807207587|287,5|0,367|105,51|220|24,77|0,00||
8|31ed144b-738d-4095-87ee-625d5f3a6069|000021082|2025-06-18 17:41:04|2025-06-18 17:41:04|42995d0c-cf1d-4655-af04-e30d64de9033|13,9|1|13,90|11,7|2,2|||
2|cd9f226c-b292-435c-9222-1750f19d0100|000008491|2025-06-18 20:41:48|2025-06-18 20:41:48|3e6579b1-e8a4-4a3c-bbbe-cba34af3c52a|84,1|0,801|67,36|58,5|20,5015|0,00||
2|8d7e1acf-c591-41ea-9130-612690e00eff|000010714|2025-06-18 18:21:23|2025-06-18 18:21:23|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|29,9|0,558|16,68|24|3,288|0,00||
2|54912c76-9596-401f-ba34-3989ca5b3f1f|000045861|2025-06-18 18:58:40|2025-06-18 18:58:40|6cb9091b-3044-4d21-aa64-57bc2966f2cd|3,5|1|3,50|1,42|2,08|||
5|61a4630b-c161-446c-8257-8275d1232598|000045859|2025-06-18 14:23:34|2025-06-18 14:23:34|6cb9091b-3044-4d21-aa64-57bc2966f2cd|5|1|5,00|2,6|2,4|||
5|13283fb3-8dc4-4080-8877-1ef0530bfa07|000051368|2025-06-18 16:57:57|2025-06-18 16:57:57|3e6579b1-e8a4-4a3c-bbbe-cba34af3c52a|54,9|2|109,80|43|23,8|||
31|dd792f8d-2a01-43cd-8674-caf651ed9b0e|000041803|2025-06-18 12:29:57|2025-06-18 12:29:57|b492a632-ab59-4db3-a882-60a35dee3e96|44,5|1|43,83|33,92|9,91|0,67||
2|0167bdc2-e462-4a4b-ab2c-2e99f0a28405|000022560|2025-06-18 08:42:25|2025-06-18 08:42:25|b8b51730-3ee9-462e-b6a8-0c424e325ed8|184,5|0,448|82,66|111,6|32,6632|0,00||
3|1c26518e-4ebd-4e47-8668-4af093524539|000010847|2025-06-18 13:02:55|2025-06-18 13:02:55|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|84,9|0,41|34,81|75|4,06|0,00||
1|3547c3a4-e3e3-4822-88b9-7e53449daf8f|000010973|2025-06-18 19:11:37|2025-06-18 19:11:37|57221cd3-8027-4051-a736-df542dd5d248|21,9|1|21,90|16,8|5,1|||
27|dd792f8d-2a01-43cd-8674-caf651ed9b0e|000033900|2025-06-18 12:29:57|2025-06-18 12:29:57|43f9ca52-b6fa-4ef9-9afa-5405a0920441|87,5|2|172,38|68,424|35,532|2,62||
3|68157b71-1464-4413-aabf-aef5d7e43908|000052444|2025-06-18 21:11:51|2025-06-18 21:11:51|42995d0c-cf1d-4655-af04-e30d64de9033|64,4|1|64,40|42,18|22,22|||
1|4f6b41ba-91d3-4819-957b-9bd89d01d23d|000047263|2025-06-18 17:31:03|2025-06-18 17:31:03|null|134,9|0,539|72,71|92,00392642|23,11988366|0,00||
4|8a8cf25d-12b8-4b37-af6f-55bf63b3b65c|000009139|2025-06-18 14:21:17|2025-06-18 14:21:17|c1b39c71-ce7b-463f-959c-ccfd9998883e|99,9|1,06|105,89|80|21,09|0,00||
3|08ede220-a7a0-4917-be64-42e177a83bb3|000046288|2025-06-18 19:23:14|2025-06-18 19:23:14|07a82b1d-ab0f-4db9-9d64-755c9eff60e9|129,8|1|129,80|124,43|5,37|||
2|3147f78c-11be-4c04-b1c6-3de78a01022f|000010717|2025-06-18 11:56:55|2025-06-18 11:56:55|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|220|0,262|57,64|182,00925926|9,95357407|||
