id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
3|4356889f-fe61-43ee-884f-be05b1539502|000033171|2025-06-01 18:34:18|2025-06-01 18:34:18|2bde7b3d-d31e-11ef-9317-000c29f6a6d8|27,9|2|55,80|22,68|10,44|||
4|35b3a300-b335-4f3f-92ca-ed218a7f24a7|000049536|2025-06-01 10:31:43|2025-06-01 10:31:43|e1f002df-3fca-4782-9b69-c8885e119d7e|28,5|5|142,50|21|37,5|||
11|4c997823-e618-4e28-b334-2432909d6c4d|000024527|2025-06-01 18:16:13|2025-06-01 18:16:13|81b22b51-86bc-4083-a867-07953fb5bcdb|325,5|0,498|162,10|210|57,52|0,00||
5|bd3d016a-8174-41a9-a1c7-9ca3d18b0e3d|000016972|2025-06-01 18:30:52|2025-06-01 18:30:52|ee7ee23d-7298-11ea-8d99-000c2950e53b|24,9|1|24,90|19,2|5,7|||
10|f47c112f-2152-41e9-ae97-74ac4309e9bf|000052549|2025-06-01 10:12:13|2025-06-01 10:12:13|846af46a-8af9-11ef-9311-000c29f6a6d8|59,9|1|59,90|51,78|8,12|||
2|ce6faba8-8c75-4bc3-baaf-3b049d9931d8|000052147|2025-06-01 11:32:26|2025-06-01 11:32:26|04f8deef-6ba7-4710-b918-61015c6c102a|17,5|1|17,14|12,50647059|4,63352941|0,36||
3|684b36ab-5f51-480a-8f67-9b10791bb80b|000028869|2025-06-01 19:26:33|2025-06-01 19:26:33|2b73e664-e45a-4731-94f5-6b2b16ec83aa|4,49|10|44,90|3,4|10,9|||
2|b67810df-2db5-4b4a-9176-e09a5b6b3916|000039961|2025-06-01 11:34:50|2025-06-01 11:34:50|null|45|1|45,00|11,12666667|33,87333333|||
9|639359a3-816f-4486-a371-058a2cb47ad7|000016150|2025-06-01 13:28:47|2025-06-01 13:28:47|eadc3edd-7296-11ea-8d99-000c2950e53b|56,9|1|56,90|45,68|11,22|||
1|25afed56-df9d-4acc-9577-a204eedac6a4|000049606|2025-06-01 17:50:38|2025-06-01 17:50:38|b7881bad-305c-470f-9b85-e866113c1a3a|180|1|180,00|77,90444444|102,09555556|||
3|b16d8d33-7f2f-4e7f-896f-8c52585934f8|000033875|2025-06-01 13:30:30|2025-06-01 13:30:30|94f8b847-c1a0-4e58-9009-7531c471d180|3,5|1|3,50|1,419996|2,080004|||
3|23b1fa05-7539-4b62-aa3e-71ab272c9ad1|000037323|2025-06-01 17:52:34|2025-06-01 17:52:34|3c961c69-69bf-11ea-8d99-000c2950e53b|164,5|1,567|257,77|120,9|68,3197|0,00||
3|addc4247-7a85-4b1b-8b64-ee33f73e3638|000050026|2025-06-01 11:47:50|2025-06-01 11:47:50|e1f002df-3fca-4782-9b69-c8885e119d7e|40,9|1|40,90|30|10,9|||
4|756d4a85-9ef7-4c6a-9061-4bd95cd55128|000047151|2025-06-01 13:28:22|2025-06-01 13:28:22|fe8db518-fe14-4f84-8732-5af7605a6557|1199,9|0,438|525,56|888|136,616|0,00||
2|4c997823-e618-4e28-b334-2432909d6c4d|000041618|2025-06-01 18:16:13|2025-06-01 18:16:13|null|179,9|1|179,90|162,05|17,85|||
2|6387d292-495b-4ba4-82fb-d913a71027e6|000044207|2025-06-01 14:32:15|2025-06-01 14:32:15|2a2819a7-3ffe-4ca3-a2ec-f2d42bf1dd09|18,5|1|18,50|13,2|5,3|||
