id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
10|52532caf-c7b5-4ac5-b89d-b49e0a13e0e0|000006805|2025-06-07 13:17:11|2025-06-07 13:17:11|d4705d96-b1a2-4e81-85c1-c759e67bf6c8|295,5|0,25|73,88|235,01998532|15,12500367|-0,01||
9|858e63fc-2c70-4648-a37c-2724b9730cf7|000009118|2025-06-07 19:33:31|2025-06-07 19:33:31|c1b39c71-ce7b-463f-959c-ccfd9998883e|89,9|0,682|61,31|78|8,114|0,00||
5|cb8f1c7f-6582-4550-9e46-11a31b17c5ed|000009899|2025-06-07 18:05:53|2025-06-07 18:05:53|cec6aea2-3e57-4c3b-95e0-90db5bebf0ab|41,9|4|167,60|31,8|40,4|||
3|293c8354-44b4-4424-ad68-7fa805045fd3|000023852|2025-06-07 17:11:56|2025-06-07 17:11:56|0471115e-b82f-47e2-8a36-83695bb7d89f|18,6|1|18,60|15,96|2,64|||
7|e96f4ac2-d9e0-4058-b8f3-21eab37cec4d|000028869|2025-06-07 13:29:13|2025-06-07 13:29:13|4659b347-9f5b-4478-9b2f-5719aaa06b9c|4,39|15|65,85|3,9|7,35|||
3|da916164-7fd5-4ff6-a0d4-7527faf07483|000021015|2025-06-07 17:37:53|2025-06-07 17:37:53|b492a632-ab59-4db3-a882-60a35dee3e96|49,9|1|49,90|36|13,9|||
4|cc777a43-b300-4162-b75d-618ddc610331|000021857|2025-06-07 21:19:02|2025-06-07 21:19:02|a89cc281-8af9-11ef-9d58-000c29bb747f|35,5|1|35,50|23,34|12,16|||
1|39bb8344-bf24-4987-b3b5-103a73a3f312|000004728|2025-06-07 11:15:46|2025-06-07 11:15:46|07a82b1d-ab0f-4db9-9d64-755c9eff60e9|124,8|1|124,80|128,58|-3,78|||
2|009a1178-b4eb-4292-a69b-40a524211908|000020586|2025-06-07 15:49:39|2025-06-07 15:49:39|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|1|29,90|21,504|8,396|||
14|c317585b-b7aa-470d-afac-7865fd397b77|000020586|2025-06-07 20:47:22|2025-06-07 20:47:22|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|2|59,80|21,504|16,792|||
1|484c0d7d-7135-4b15-9ae4-18b8d2ae0a86|000005456|2025-06-07 13:52:27|2025-06-07 13:52:27|4beca16f-a6c7-46ad-b86f-0da1f071524a|22,9|1|22,90|22,62|0,28|||
2|a6b2f395-7c0a-4683-b0a1-e20fcb36f82b|000010844|2025-06-07 13:49:32|2025-06-07 13:49:32|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|74,9|1,162|87,03|72|3,366|0,00||
3|c9b3d97e-7c7d-42f2-b271-ef83db2161e6|000020073|2025-06-07 11:42:27|2025-06-07 11:42:27|07a82b1d-ab0f-4db9-9d64-755c9eff60e9|129,8|1|129,80|123,8|6|||
2|168099d3-4962-4e8d-891a-d3bdd8bb2042|000008997|2025-06-07 09:11:41|2025-06-07 09:11:41|6cac2ea3-8438-473a-a9d2-f79166fdd5b5|53,6|1|53,60|41,16|12,44|||
2|91d31de0-bbf4-4746-925d-cd99b1b15708|000047264|2025-06-07 18:21:24|2025-06-07 18:21:24|null|89,9|0,49|43,91|56,99993137|15,98003363|0,14||
1|65beec67-d7cd-4965-9cf6-cb39a9a64245|000048868|2025-06-07 21:46:59|2025-06-07 21:46:59|d1abb394-4832-4ea7-b8a6-08004e862646|56,6|2|113,20|45,78|21,64||17,97|5,39
9|b5a9ff3c-0154-4ee6-b58d-e4f5d7860cc6|000053702|2025-06-07 12:55:46|2025-06-07 12:55:46|6f981d21-ef13-4c54-b61c-382609319209|39,9|1|39,90|29,52|10,38|||
5|bee33517-a566-4054-af9f-821c60e1e2af|000020586|2025-06-07 11:51:25|2025-06-07 11:51:25|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|1|29,90|21,504|8,396|||
1|82bedbd6-3e9c-4b72-a7ab-b75c5a8bfc7b|000012400|2025-06-07 14:21:53|2025-06-07 14:21:53|c1b39c71-ce7b-463f-959c-ccfd9998883e|179,9|0,757|136,18|176|2,948|0,00||
1|0993fed0-a370-4bf3-ad5f-8c527ff20095|000016134|2025-06-07 15:41:49|2025-06-07 15:41:49|be91368d-1c1f-11f0-9d5d-000c29bb747f|27,9|2|55,80|21,2|13,4|||
2|c2691437-e802-46a4-9739-c7a5f104c6ca|000047928|2025-06-07 20:35:23|2025-06-07 20:35:23|07a82b1d-ab0f-4db9-9d64-755c9eff60e9|109,8|1|109,80|104,76|5,04|||
