id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
3|8f9e2054-513a-435c-9d53-d400b5daf434|000009136|2025-06-08 12:41:32|2025-06-08 12:41:32|c1b39c71-ce7b-463f-959c-ccfd9998883e|209,9|1,123|235,72|195|16,735|0,00||
4|e2fa61fe-d4c9-4c2e-b889-9df34c40429e|000053702|2025-06-08 09:57:09|2025-06-08 09:57:09|6f981d21-ef13-4c54-b61c-382609319209|39,9|2|78,19|29,52|19,15|1,61||
8|60830fe7-c7be-437e-8606-2f16e396a548|000048843|2025-06-08 13:36:59|2025-06-08 13:36:59|43f9ca52-b6fa-4ef9-9afa-5405a0920441|279,5|0,24|67,08|242,30400078|8,92703981|||
6|0bc8db6e-7937-4726-8aad-ef8f8970de63|000048279|2025-06-08 15:49:42|2025-06-08 15:49:42|0a0c0853-8478-11ef-9d58-000c29bb747f|121,5|0,339|41,19|83|13,053|0,00||
1|130f6642-703f-45a5-b073-059c403a2ad3|000053584|2025-06-08 13:58:24|2025-06-08 13:58:24|98c998fd-de19-44a2-bae4-b00f3afd8129|19,9|1|19,51|15,92292683|3,58707317|0,39||
5|7b499ac8-9615-46f5-acf9-1a2255af77c1|000055118|2025-06-08 20:33:01|2025-06-08 20:33:01|049c3ba0-6a22-4070-b48d-0985e4cf8f54|89,9|1|89,90|83,7|6,2|||
2|2e88c01f-3f57-4cbf-9b73-b1d3ece2b70a|000017935|2025-06-08 13:44:06|2025-06-08 13:44:06|025f0f1e-1447-427d-bbd6-8eaafa9f2c02|89|1|89,00|70,44|18,56||14,13|4,24
8|400972f2-3a3a-465a-be63-9550d32bbf68|000054894|2025-06-08 17:34:39|2025-06-08 17:34:39|cec6aea2-3e57-4c3b-95e0-90db5bebf0ab|33,9|2|67,80|25,5|16,8|||
1|373019c8-d631-4846-b84b-8c96f689b80d|000012536|2025-06-08 14:36:08|2025-06-08 14:36:08|52e1a709-cf1e-4f45-82b2-0a0ab662de5a|192,6|1|192,60|150,24|42,36||30,57|9,17
13|097b7b96-798d-44cb-83a8-0b9792018200|000053258|2025-06-08 09:23:00|2025-06-08 09:23:00|6f981d21-ef13-4c54-b61c-382609319209|12,5|2|25,00|9,624|5,752|||
5|459381c1-c42a-4772-9274-58dbd3134816|000010751|2025-06-08 16:08:07|2025-06-08 16:08:07|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|54,9|0,224|12,30|30|5,58|0,00||
2|425d4e34-ddf5-4684-871c-3123d625b13b|000009133|2025-06-08 16:22:06|2025-06-08 16:22:06|c1b39c71-ce7b-463f-959c-ccfd9998883e|139,9|2,654|370,99|105|92,32|0,30||
1|0375777b-c7be-4a25-9a56-5011bf574cff|000005012|2025-06-08 21:16:16|2025-06-08 21:16:16|45cb02ba-98f2-412a-943d-5dbfff44e07a|18,9|1|18,90|17,06416667|1,83583333|||
2|0375777b-c7be-4a25-9a56-5011bf574cff|000010039|2025-06-08 21:16:16|2025-06-08 21:16:16|b8b51730-3ee9-462e-b6a8-0c424e325ed8|359,5|0,329|118,28|269,52019231|29,60785673|0,00||
