id|shop_id|terminal_id|closed_at|opened_at|loyalty_id|staff_id|is_regular|is_refund|is_bulk
ad0cd9b7-fe05-4485-907d-ecc74242a938|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 13:03:42|2025-06-14 13:03:42|115348_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
1d1e57ee-3977-49ff-9086-8a3c2f7aaeb5|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 09:51:05|2025-06-14 09:51:05|16937_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
00bc3515-9df8-4853-908a-c1cc1aec9847|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 08:10:21|2025-06-14 08:10:21|115070_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
9c395bec-f2ac-4d3b-908f-baf34c5382a2|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 13:08:20|2025-06-14 13:08:20|115354_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
7cfc5e67-400b-423b-9090-f3a2c651efc8|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 20:20:18|2025-06-14 20:20:18|17329_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
d5df0615-0591-4fa7-909f-adb282fab594|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 12:05:37|2025-06-14 12:05:37|115292_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
941b3bd5-82c9-4780-90a2-31821f8ed214|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 09:52:32|2025-06-14 09:52:32|115175_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
6a46fc6a-b933-45b9-90f1-7bfca20d9768|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 10:22:53|2025-06-14 10:22:53|16958_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
bd927de4-2fd3-4921-90f2-c157b0e7d717|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 16:39:19|2025-06-14 16:39:19|17185_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
26bbbc4d-4665-45ad-911b-c5794d042df5|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 17:34:26|2025-06-14 17:34:26|17232_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
1b151098-e458-47a8-9123-121063f8aabd|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 08:34:38|2025-06-14 08:34:38|115093_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
8df09215-a38c-4b79-9133-4d2388fc18b3|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 08:38:21|2025-06-14 08:38:21|115099_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
eff0af56-0199-447c-9133-6e77e31f4d5d|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 19:17:56|2025-06-14 19:17:56|6517_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
d3957929-bdb9-465b-9141-8e2df89f4997|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 19:42:09|2025-06-14 19:42:09|6535_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
a14289f6-cad1-449c-9146-754f2b3e6a15|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 13:19:20|2025-06-14 13:19:20|6268_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
c0d48daf-a7e9-43a0-9151-47893b4ee6a2|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 18:40:39|2025-06-14 18:40:39|6480_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
e87c6817-d514-4178-9153-2722764df977|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 19:31:47|2025-06-14 19:31:47|6525_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
00b7bb95-8c79-4803-915d-1b1b0e94173a|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 18:39:04|2025-06-14 18:39:04|115529_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
f05a5184-5726-42f9-915d-eb3ea02a8584|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 14:34:46|2025-06-14 14:34:46|6336_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
fa8630b0-c6bc-417d-9173-793f6ea98ef5|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 15:29:47|2025-06-14 15:29:47|17165_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
e1a0b858-9711-4b90-9185-c97ffad9bf61|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 21:21:37|2025-06-14 21:21:37|6636_001-4 Днепр (РУЛЬКА)_14.06.2025|b535bd29-e676-11ee-9d53-000c29bb747fdnepr|true|false|false
7051f9ff-844a-41d8-918d-4cb5b0fd8a63|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 10:24:02|2025-06-14 10:24:02|16959_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
5f8d3b35-f976-4947-9194-88fde8374e65|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 16:37:43|2025-06-14 16:37:43|115441_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
25be4c26-88e8-4cfb-91aa-7e9d796bd2ca|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 11:27:39|2025-06-14 11:27:39|115265_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
d4cbc972-5558-4fd1-91be-e34ae010ea79|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 19:51:05|2025-06-14 19:51:05|115574_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
7b029a06-6af7-4ad6-91c5-0683da716a98|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 15:20:12|2025-06-14 15:20:12|17160_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
29668336-99b1-4969-91c5-4ab2d8109752|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 11:11:00|2025-06-14 11:11:00|17001_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
23928963-58ff-41b8-91cc-856d1c938d70|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 21:05:56|2025-06-14 21:05:56|6622_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
769f1471-7fce-49ea-91d6-f60a1b527a54|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 14:03:07|2025-06-14 14:03:07|115373_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
c29447a4-8397-42d3-91e1-604408a117a1|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 18:01:40|2025-06-14 18:01:40|6462_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
6e11a392-2f99-48c8-91e7-9e00ca0e7443|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 19:31:01|2025-06-14 19:31:01|17304_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
a58111c4-a9fd-4edd-91e9-8e30bbe5f05d|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 18:55:48|2025-06-14 18:55:48|6496_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
18a2c65b-3ff4-4de6-91eb-562384eb94d1|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 12:31:12|2025-06-14 12:31:12|6248_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
a70d0d1c-e43c-4cad-91f1-8009418b9288|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-14 10:24:27|2025-06-14 10:24:27|115204_001-3 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
eb46a8c2-09ea-4957-9202-80ff8cd2ef2b|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-14 21:11:08|2025-06-14 21:11:08|17363_001-2 Днепр (РУЛЬКА)_14.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
bae0b47c-808b-49c9-9203-0fe2a35d9cba|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 15:09:20|2025-06-14 15:09:20|6372_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
3c9c011c-cb47-4b06-9218-c183e14f23d1|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-14 20:02:47|2025-06-14 20:02:47|6555_001-4 Днепр (РУЛЬКА)_14.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
