id|receipt_id|product_id|scanned_at|receipt_closed_at|supplier_id|price|qty|total_price|original_price|margin_price_total|discount|total_vat|total_excise
2|b3755df1-0e3e-4340-bee4-13685653aa30|000037278|2025-06-17 09:52:15|2025-06-17 09:52:15|6cac2ea3-8438-473a-a9d2-f79166fdd5b5|104,9|0,359|37,66|69,78|12,60898|0,00||
2|a028ea6b-4458-45aa-b48f-ddf77796796c|000052371|2025-06-17 15:33:08|2025-06-17 15:33:08|6cb9091b-3044-4d21-aa64-57bc2966f2cd|64,5|1|64,50|35,5|29|||
1|c12c3985-82cf-4f34-ba86-e86374e1029b|000024310|2025-06-17 09:51:02|2025-06-17 09:51:02|8b63eda6-7e8a-4240-a4cf-056a071ee358|28,9|5|144,50|20,98|39,6|||
1|2c75203e-ac6b-46fa-8678-bb0fee6df5c5|000010708|2025-06-17 18:55:49|2025-06-17 18:55:49|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|29|1,336|38,74|20|12,02|0,00||
6|f44061fc-0e35-438e-bff0-e80d72fbeb32|000047363|2025-06-17 17:18:10|2025-06-17 17:18:10|c1a39513-c4ee-4dfe-9cbf-80c95ae6b178|22,8|1|22,80|13,788|9,012|||
1|298bf9e8-7e03-42cc-b6ec-1c6b0c3a374e|000015178|2025-06-17 13:29:04|2025-06-17 13:29:04|d1abb394-4832-4ea7-b8a6-08004e862646|26,9|1|26,90|21,99583333|4,90416667|||
5|39a91c75-6b95-498c-b43a-bb621da8fef6|000055497|2025-06-17 19:47:53|2025-06-17 19:47:53|517cafb9-eb32-4eef-b9d0-9b51f796061e|369,5|0,339|125,26|215,04|52,36144|0,00||
1|50cf6f1b-eed6-4670-a022-6d0f8b9b2040|000054956|2025-06-17 21:07:53|2025-06-17 21:07:53|55b5b8d6-0b24-11f0-9d5d-000c29bb747f|37,5|2|75,00|29,76|15,48||11,90|3,57
13|6e89343a-0867-4222-9a4a-8f7e9761fd50|000051586|2025-06-17 19:24:49|2025-06-17 19:24:49|fad5625b-1271-4fca-a498-14f1cf5fba98|29,9|1|29,90|22,62|7,28|||
7|9e5c028d-05bc-4ba0-9de5-39c8edec34ab|000043368|2025-06-17 15:53:58|2025-06-17 15:53:58|6f981d21-ef13-4c54-b61c-382609319209|59,9|1|59,90|47,652|12,248|||
6|501b3799-0688-4a03-b297-b5461b0ae19b|000020586|2025-06-17 16:45:35|2025-06-17 16:45:35|43f9ca52-b6fa-4ef9-9afa-5405a0920441|29,9|1|29,90|21,996|7,904|||
5|c74d7b5b-a4dd-4a70-8ed5-04c9854e6438|000054977|2025-06-17 18:39:56|2025-06-17 18:39:56|1dae72c6-fde1-4033-aa02-42e4e429dcbb|14|2|28,00|8,4|11,2|||
1|650602c4-e8e4-40a3-99ce-d665ef436781|000050356|2025-06-17 13:25:43|2025-06-17 13:25:43|517cafb9-eb32-4eef-b9d0-9b51f796061e|189,5|0,769|136,03|131,4|34,9834|9,70||
4|70d28413-d8a2-4305-8b94-bba274343881|000034026|2025-06-17 16:11:38|2025-06-17 16:11:38|43f9ca52-b6fa-4ef9-9afa-5405a0920441|24|3|48,05|12,696|9,962|23,95||
5|1957c376-56d3-46c1-bff1-b499c4418012|000045861|2025-06-17 13:01:06|2025-06-17 13:01:06|6cb9091b-3044-4d21-aa64-57bc2966f2cd|3,5|1|3,50|1,42|2,08|||
2|2057df90-8857-4702-b83d-e6d2b96282ed|000053501|2025-06-17 12:58:04|2025-06-17 12:58:04|77c909d5-1f55-11f0-9d5d-000c29bb747f|18,9|1|18,90|12,42|6,48|||
4|74854c59-be13-462b-a09c-6fb3b50d067f|000025312|2025-06-17 15:43:20|2025-06-17 15:43:20|2c3312aa-d6df-4f8b-b480-89254977d4f7|32,9|1|32,90|28,5|4,4|||
1|a57cff86-f9f6-4432-a87f-865d1ba52b38|000012050|2025-06-17 08:36:28|2025-06-17 08:36:28|98c998fd-de19-44a2-bae4-b00f3afd8129|134,9|0,234|31,57|103,8|7,2808|0,00||
1|4f091ca2-091f-4f17-85f3-4f289458a43e|000055118|2025-06-17 21:18:30|2025-06-17 21:18:30|049c3ba0-6a22-4070-b48d-0985e4cf8f54|99,9|1|99,90|83,7|16,2|||
1|af4893ae-a688-49ae-aadd-8e1dd2ba2787|000052370|2025-06-17 19:42:27|2025-06-17 19:42:27|6cb9091b-3044-4d21-aa64-57bc2966f2cd|64,5|2|129,00|35,5|58|||
2|d4362979-9069-4947-b59c-909543506335|000010676|2025-06-17 20:18:40|2025-06-17 20:18:40|9255ef4b-e587-4a6b-bfd9-33c944fe96d5|69,9|0,398|27,17|64,42477876|1,52893805|0,65||
1|2e9ca6eb-2f06-4701-92dc-352ab7d74c31|000005260|2025-06-17 18:37:08|2025-06-17 18:37:08|025f0f1e-1447-427d-bbd6-8eaafa9f2c02|50|1|50,00|42,36|7,64||7,94|2,38
1|5ca374b4-3c8d-4af4-8d2f-7d22e50e62e8|000005740|2025-06-17 17:34:08|2025-06-17 17:34:08|1dae72c6-fde1-4033-aa02-42e4e429dcbb|25,9|1|25,90|20,16|5,74|||
1|33511ec0-d2ea-44a1-8b13-f9e5598f728a|000048298|2025-06-17 15:17:56|2025-06-17 15:17:56|fad5625b-1271-4fca-a498-14f1cf5fba98|41,5|1|41,50|29,94|11,56|||
