id|shop_id|terminal_id|closed_at|opened_at|loyalty_id|staff_id|is_regular|is_refund|is_bulk
ff587cdb-ec41-47a8-83d7-3d1e3bff66f6|e3a9870a-22dc-43bf-a4d7-6af500532565|Борисполь13-1|2025-06-07 12:02:47|2025-06-07 12:02:47|15764_013-1 Борисполь_07.06.2025|eebe1131-2a2b-11ee-a069-000c295cb14akiev|true|false|false
874d9d88-ca6b-4eb7-83d8-f4e165421044|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Киев132-2|2025-06-07 11:07:33|2025-06-07 11:07:33|4338_132-2 Борисполь_07.06.2025|108d6734-700f-4ab9-a188-e74e41c9202bkiev|true|false|false
a59dfaac-2aaf-4b90-83e0-6ae3f4760188|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Киев132-3|2025-06-07 11:47:47|2025-06-07 11:47:47|23486_132-3 Борисполь_07.06.2025|d4be8855-d9db-4e55-8abb-33e63bc52590kiev|true|false|false
4353962d-9752-4a40-83ea-206c89524818|e7824c72-91d1-43d1-81d9-435b389f2b34|Борисполь112-2|2025-06-07 13:45:08|2025-06-07 13:45:08|22267_112-2 Борисполь_07.06.2025|ed953f2d-b64c-4914-88f1-18bb4a469db2kiev|true|false|false
c30bf96f-7e19-48a2-83ee-4f637e46ffcf|e3a9870a-22dc-43bf-a4d7-6af500532565|Борисполь13-1|2025-06-07 08:51:59|2025-06-07 08:51:59|15613_013-1 Борисполь_07.06.2025|eebe1131-2a2b-11ee-a069-000c295cb14akiev|true|false|false
1c328e38-96fa-4ce4-83ef-f320817908d2|d68a0160-5606-4859-a389-639208c63a46|Киев108-3|2025-06-07 08:42:05|2025-06-07 08:42:05|268615_108-3 Киев_07.06.2025|315db05a-536a-4fc9-b16d-cb46da1faa83kiev|true|false|false
f127c929-d04f-4c2f-83f5-0da345acc466|d68a0160-5606-4859-a389-639208c63a46|Киев108-1|2025-06-07 18:02:48|2025-06-07 18:02:48|203299_108-1 Киев_07.06.2025|04cd80d7-1bfd-11ee-a069-000c295cb14akiev|true|false|false
0ed84e34-90ba-46f0-83fb-4f2367fb67b5|e3a9870a-22dc-43bf-a4d7-6af500532565|Борисполь13-2|2025-06-07 12:18:07|2025-06-07 12:18:07|11445_013-2 Борисполь_07.06.2025|77939402-e828-11ed-a067-000c295cb14akiev|true|false|false
4f7df755-31de-429d-83fc-562095207814|d68a0160-5606-4859-a389-639208c63a46|Киев108-1|2025-06-07 07:41:25|2025-06-07 07:41:25|203014_108-1 Киев_07.06.2025|04cd80d7-1bfd-11ee-a069-000c295cb14akiev|true|false|false
0ba50e1f-c74b-4001-83ff-19010e99f9a8|e3a9870a-22dc-43bf-a4d7-6af500532565|Борисполь13-1|2025-06-07 11:25:01|2025-06-07 11:25:01|15731_013-1 Борисполь_07.06.2025|eebe1131-2a2b-11ee-a069-000c295cb14akiev|true|false|false
8ae540ea-f294-4870-8400-bd43fa1535e2|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Киев132-2|2025-06-07 11:24:41|2025-06-07 11:24:41|4342_132-2 Борисполь_07.06.2025|108d6734-700f-4ab9-a188-e74e41c9202bkiev|true|false|false
90bab423-e11d-40c8-8404-1c685366b373|e3a9870a-22dc-43bf-a4d7-6af500532565|Борисполь13-2|2025-06-07 20:56:34|2025-06-07 20:56:34|11758_013-2 Борисполь_07.06.2025|77939402-e828-11ed-a067-000c295cb14akiev|true|false|false
05aacee2-e003-4cdc-8405-0428c2b5cf0c|d68a0160-5606-4859-a389-639208c63a46|Киев108-4|2025-06-07 19:56:50|2025-06-07 19:56:50|10298_108-4 Киев_07.06.2025|63275287-b37b-4511-b8ff-64b02b2ffb27kiev|true|false|false
186845cb-256c-49f9-840d-b35c0b3abb2c|e3a9870a-22dc-43bf-a4d7-6af500532565|Борисполь13-1|2025-06-07 18:04:45|2025-06-07 18:04:45|16059_013-1 Борисполь_07.06.2025|eebe1131-2a2b-11ee-a069-000c295cb14akiev|true|false|false
0c679276-27d7-4557-8414-ace4dd35cf40|d68a0160-5606-4859-a389-639208c63a46|Киев108-3|2025-06-07 12:10:41|2025-06-07 12:10:41|268711_108-3 Киев_07.06.2025|315db05a-536a-4fc9-b16d-cb46da1faa83kiev|true|false|false
