id|shop_id|terminal_id|closed_at|opened_at|loyalty_id|staff_id|is_regular|is_refund|is_bulk
15dc0251-8e2c-48df-9167-238290f8e93b|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 10:52:45|2025-06-08 10:52:45|14054_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
402e8adc-e9c3-42d5-917b-c6465110e012|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 21:30:11|2025-06-08 21:30:11|113572_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
9fc8c20a-3bf8-44a3-918c-10f3f3c93ff0|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-08 21:38:21|2025-06-08 21:38:21|2932_001-4 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
33b2a250-d0a8-4394-9198-56be37ed8d0a|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 12:44:45|2025-06-08 12:44:45|14152_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
cb32fedb-54f0-41c1-9199-d756188d30c8|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 12:29:31|2025-06-08 12:29:31|113192_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
db3beadf-6f17-4382-91a7-165a695a4a3c|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 20:01:13|2025-06-08 20:01:13|113468_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
bab864c4-eab2-4998-91a8-ab208565413c|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 17:55:49|2025-06-08 17:55:49|14362_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
6ed9956a-2c10-490b-91be-d339935e61b7|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 19:39:42|2025-06-08 19:39:42|14430_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
d67bb2e7-2562-431b-91c7-b7a00edf7ed6|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-08 19:10:46|2025-06-08 19:10:46|2778_001-4 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
2c9c8651-0a33-408c-91dd-9359fddc01de|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 13:12:43|2025-06-08 13:12:43|113235_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
544d71a4-dd84-4658-91ee-0fba37e31102|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 10:56:43|2025-06-08 10:56:43|14058_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
c064d1e9-c52f-45ba-8003-2d84c9a52957|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 18:29:27|2025-06-08 18:29:27|14370_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
d6a2c35f-e420-4cfa-8003-52306d0127fc|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 13:12:04|2025-06-08 13:12:04|113233_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
de78fc43-fc91-41f3-802c-c1de4afccd03|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-08 11:22:59|2025-06-08 11:22:59|2531_001-4 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
1dc90a95-42a2-47a6-802d-dca8ee908a50|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 17:45:28|2025-06-08 17:45:28|14354_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
eacb7d92-6ee8-4a88-8030-ea43111cf116|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 12:56:20|2025-06-08 12:56:20|113216_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
05b32818-56de-4404-8033-e66bb30a9291|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 12:48:51|2025-06-08 12:48:51|14154_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
512a12d1-341b-4dc7-8047-5dd5e5e1eef3|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 20:17:11|2025-06-08 20:17:11|113489_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
9a972433-d1d7-4311-8047-64ed04497ca9|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька2|2025-06-08 10:29:47|2025-06-08 10:29:47|14035_001-2 Днепр (РУЛЬКА)_08.06.2025|5732b67e-f8dd-11ee-9d53-000c29bb747fdnepr|true|false|false
b0337def-7407-4f11-8054-92f94f9d177f|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька4|2025-06-08 20:32:15|2025-06-08 20:32:15|2850_001-4 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
6937f3f5-a043-41a7-805a-1ae2031457f0|c7bd926d-3458-4ff1-8ddf-e96faed23f53|ДнепрРулька3|2025-06-08 12:19:39|2025-06-08 12:19:39|113178_001-3 Днепр (РУЛЬКА)_08.06.2025|57b6c99e-f11e-48dd-81aa-18a2708e0055dnepr|true|false|false
