id|shop_id|terminal_id|closed_at|opened_at|loyalty_id|staff_id|is_regular|is_refund|is_bulk
ab34754e-5b51-45c2-84a9-85a042590f47|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 17:14:47|2025-06-11 17:14:47|4008_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
ade229c2-d6e4-4982-816b-16c4055d1a3c|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 15:33:29|2025-06-11 15:33:29|3948_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
3025fcd1-16d1-48ae-81a8-6a19e98b7a5c|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 13:51:26|2025-06-11 13:51:26|3886_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
fca86ad1-3b8f-4552-81d3-7d6d4f713cf2|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 14:39:20|2025-06-11 14:39:20|3915_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
5c4f5f07-5f28-42fa-82df-8ec898dd9d90|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 15:45:45|2025-06-11 15:45:45|3954_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
2c21d6f4-951e-4acf-832e-5d70d26ed891|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 18:14:19|2025-06-11 18:14:19|4054_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
3d0e8cf9-8759-4fee-8733-3a859b4834a1|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 19:06:49|2025-06-11 19:06:49|4084_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
515a2fda-8946-4f58-8734-8d3a4925b725|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 17:11:27|2025-06-11 17:11:27|4004_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
7087b8a2-53c7-4045-8904-a3f4e8748613|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 19:00:25|2025-06-11 19:00:25|4079_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
a79e1b0c-f453-4531-89a6-cf162de82437|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 15:41:10|2025-06-11 15:41:10|3951_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
32ddfa4d-9021-49d0-8a46-4638bd790292|ffdbc03b-272e-471a-9da1-a0de9392516c|СМК-БЦ100-2|2025-06-11 13:26:01|2025-06-11 13:26:01|3875_100-2 БЦ (РУЛЬКА) _11.06.2025|2895651b-5a12-4206-ab07-e8a3b2b7d7efbel|true|false|false
